Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI Usage Segment,GPA Change,Risk Profile
100129,STEM,Graduate,3.092,3.94,Debugging/Troubleshooting,Intermediate,4,False,13.31,3,Allowed_With_Citation,3,3.456,63.1,Medium,Light User (0-5 jam/minggu),0.3639999999999999,Risiko Rendah / Normal
100130,Business,Junior,3.537,8.18,Ideation,Intermediate,2,False,14.57,2,Actively_Encouraged,1,3.576,96.33,Low,Moderate User (5-15 jam/minggu),0.0390000000000001,Risiko Rendah / Normal
100131,Humanities,Junior,3.138,1.62,Copywriting/Drafting,Beginner,2,False,11.94,1,Allowed_With_Citation,6,3.146,48.73,Low,Light User (0-5 jam/minggu),0.008,Risiko Rendah / Normal
100132,STEM,Freshman,3.505,20.76,Ideation,Advanced,3,True,7.95,5,Allowed_With_Citation,4,4.0,84.53,Low,Heavy User (>15 jam/minggu),0.4950000000000001,Risiko Rendah / Normal
100133,STEM,Senior,3.724,9.69,Debugging/Troubleshooting,Beginner,3,False,13.35,5,Actively_Encouraged,5,3.897,73.28,Medium,Moderate User (5-15 jam/minggu),0.1729999999999996,Risiko Rendah / Normal
100134,Humanities,Junior,3.416,16.77,Direct_Answer_Generation,Advanced,3,False,11.01,6,Allowed_With_Citation,1,3.717,67.16,High,Heavy User (>15 jam/minggu),0.3010000000000001,Risiko Tinggi - Well-being
100135,Medical,Freshman,2.398,6.97,Summarizing_Reading,Beginner,2,False,10.01,3,Allowed_With_Citation,7,2.57,67.06,Low,Moderate User (5-15 jam/minggu),0.1719999999999997,Risiko Rendah / Normal
100136,Humanities,Freshman,2.686,6.39,Debugging/Troubleshooting,Beginner,1,True,8.27,3,Actively_Encouraged,7,2.785,56.59,Medium,Moderate User (5-15 jam/minggu),0.0990000000000002,Risiko Rendah / Normal
100137,Business,Freshman,3.164,11.13,Debugging/Troubleshooting,Beginner,3,True,12.68,8,Allowed_With_Citation,3,3.49,77.45,Medium,Moderate User (5-15 jam/minggu),0.326,Risiko Sedang - Dependency
100138,Business,Freshman,2.767,0.44,Ideation,Advanced,4,True,19.67,4,Strict_Ban,2,3.137,82.77,Medium,Light User (0-5 jam/minggu),0.3700000000000001,Risiko Rendah / Normal
100139,Humanities,Senior,3.706,4.18,Direct_Answer_Generation,Intermediate,1,True,5.38,1,Allowed_With_Citation,3,3.881,59.74,Medium,Light User (0-5 jam/minggu),0.1749999999999998,Risiko Rendah / Normal
100140,Medical,Graduate,3.393,1.9,Ideation,Beginner,2,False,9.32,3,Allowed_With_Citation,2,3.384,64.37,Low,Light User (0-5 jam/minggu),-0.0089999999999998,Risiko Rendah / Normal
100141,Medical,Senior,2.443,20.69,Ideation,Beginner,2,False,1.95,4,Allowed_With_Citation,7,2.674,79.7,High,Heavy User (>15 jam/minggu),0.2309999999999998,Risiko Tinggi - Well-being
100142,STEM,Junior,2.407,25.2,Debugging/Troubleshooting,Advanced,4,True,10.34,4,Allowed_With_Citation,4,2.794,69.1,High,Heavy User (>15 jam/minggu),0.387,Risiko Tinggi - Well-being
100143,Humanities,Sophomore,3.43,10.37,Copywriting/Drafting,Advanced,4,True,16.72,4,Actively_Encouraged,1,3.641,78.81,Medium,Moderate User (5-15 jam/minggu),0.2109999999999998,Risiko Rendah / Normal
100144,Humanities,Sophomore,3.668,16.61,Summarizing_Reading,Beginner,3,False,6.92,5,Allowed_With_Citation,7,3.645,76.77,High,Heavy User (>15 jam/minggu),-0.0230000000000001,Risiko Tinggi - Well-being
100145,STEM,Junior,3.691,22.04,Summarizing_Reading,Intermediate,1,True,1.0,6,Allowed_With_Citation,9,3.877,72.99,Low,Heavy User (>15 jam/minggu),0.1859999999999999,Risiko Tinggi - Well-being
100146,STEM,Sophomore,2.425,9.16,Ideation,Advanced,3,False,18.86,5,Actively_Encouraged,4,2.992,90.32,High,Moderate User (5-15 jam/minggu),0.5670000000000002,Risiko Tinggi - Well-being
100147,Business,Sophomore,3.087,25.66,Ideation,Intermediate,1,False,1.0,5,Allowed_With_Citation,4,3.103,79.98,High,Heavy User (>15 jam/minggu),0.016,Risiko Tinggi - Well-being
100148,Business,Junior,2.107,6.05,Ideation,Beginner,2,True,6.14,1,Actively_Encouraged,1,2.313,76.11,Low,Moderate User (5-15 jam/minggu),0.2059999999999999,Risiko Rendah / Normal
100149,STEM,Sophomore,3.221,40.0,Debugging/Troubleshooting,Beginner,3,True,4.54,6,Allowed_With_Citation,5,3.347,57.02,High,Heavy User (>15 jam/minggu),0.1259999999999999,Risiko Tinggi - Well-being
100150,STEM,Freshman,3.641,35.18,Debugging/Troubleshooting,Advanced,4,True,7.77,8,Actively_Encouraged,6,3.84,51.53,High,Heavy User (>15 jam/minggu),0.1989999999999998,Risiko Tinggi - Dependency dan Burnout
100151,Medical,Freshman,3.85,20.4,Copywriting/Drafting,Beginner,1,False,16.51,6,Actively_Encouraged,6,4.0,100.0,Medium,Heavy User (>15 jam/minggu),0.1499999999999999,Risiko Rendah / Normal
100152,STEM,Sophomore,2.784,4.43,Copywriting/Drafting,Intermediate,5,True,17.4,4,Allowed_With_Citation,3,3.092,82.92,Low,Light User (0-5 jam/minggu),0.3080000000000003,Risiko Rendah / Normal
100153,STEM,Junior,2.871,4.13,Summarizing_Reading,Advanced,4,False,10.31,1,Allowed_With_Citation,4,2.848,85.82,Medium,Light User (0-5 jam/minggu),-0.0230000000000001,Risiko Rendah / Normal
100154,Humanities,Sophomore,3.518,4.01,Ideation,Intermediate,3,True,18.42,1,Allowed_With_Citation,3,3.728,88.31,Low,Light User (0-5 jam/minggu),0.2100000000000004,Risiko Rendah / Normal
100155,Medical,Freshman,3.661,1.52,Summarizing_Reading,Intermediate,3,False,8.0,3,Strict_Ban,2,3.851,48.59,Medium,Light User (0-5 jam/minggu),0.1899999999999999,Risiko Rendah / Normal
100156,STEM,Sophomore,3.441,1.35,Copywriting/Drafting,Advanced,3,False,20.18,3,Actively_Encouraged,4,3.745,72.69,Medium,Light User (0-5 jam/minggu),0.3040000000000002,Risiko Rendah / Normal
100157,Business,Freshman,2.323,9.72,Summarizing_Reading,Beginner,3,False,10.26,6,Allowed_With_Citation,7,2.537,73.34,High,Moderate User (5-15 jam/minggu),0.2139999999999999,Risiko Tinggi - Well-being
100158,Arts,Graduate,3.033,3.86,Copywriting/Drafting,Beginner,3,True,6.6,5,Actively_Encouraged,5,3.487,71.38,High,Light User (0-5 jam/minggu),0.4540000000000002,Risiko Tinggi - Well-being
100159,STEM,Sophomore,2.148,10.2,Direct_Answer_Generation,Beginner,2,True,6.81,4,Strict_Ban,4,2.536,81.38,High,Moderate User (5-15 jam/minggu),0.3879999999999999,Risiko Tinggi - Well-being
100160,Business,Freshman,3.491,2.92,Ideation,Intermediate,3,True,13.33,4,Actively_Encouraged,9,3.739,77.34,Medium,Light User (0-5 jam/minggu),0.2479999999999997,Risiko Tinggi - Well-being
100161,Humanities,Senior,3.564,2.76,Copywriting/Drafting,Beginner,3,False,21.05,1,Actively_Encouraged,5,4.0,66.33,Low,Light User (0-5 jam/minggu),0.4359999999999999,Risiko Rendah / Normal
100162,Business,Sophomore,3.518,9.49,Summarizing_Reading,Beginner,2,False,7.24,5,Strict_Ban,5,3.553,76.08,Low,Moderate User (5-15 jam/minggu),0.0350000000000001,Risiko Rendah / Normal
100163,Business,Junior,3.34,2.62,Debugging/Troubleshooting,Beginner,1,False,18.85,3,Allowed_With_Citation,2,3.728,81.7,High,Light User (0-5 jam/minggu),0.3880000000000003,Risiko Tinggi - Well-being
100164,Business,Freshman,3.565,1.41,Ideation,Intermediate,2,False,15.13,4,Allowed_With_Citation,5,3.905,80.89,Low,Light User (0-5 jam/minggu),0.3399999999999998,Risiko Rendah / Normal
100165,STEM,Graduate,2.309,27.25,Debugging/Troubleshooting,Beginner,3,True,12.13,6,Allowed_With_Citation,5,2.606,70.82,High,Heavy User (>15 jam/minggu),0.2969999999999997,Risiko Tinggi - Well-being
100166,Arts,Graduate,3.365,9.67,Ideation,Beginner,2,False,7.94,3,Actively_Encouraged,5,3.286,66.16,High,Moderate User (5-15 jam/minggu),-0.0790000000000001,Risiko Tinggi - Well-being
100167,Humanities,Senior,3.257,1.18,Summarizing_Reading,Beginner,1,False,16.79,1,Strict_Ban,2,3.809,81.93,High,Light User (0-5 jam/minggu),0.552,Risiko Tinggi - Well-being
100168,STEM,Senior,2.258,2.67,Debugging/Troubleshooting,Intermediate,1,False,6.45,3,Allowed_With_Citation,1,2.326,82.16,Low,Light User (0-5 jam/minggu),0.068,Risiko Rendah / Normal
100169,STEM,Junior,2.086,4.31,Debugging/Troubleshooting,Intermediate,2,False,5.11,2,Strict_Ban,5,2.38,51.4,Medium,Light User (0-5 jam/minggu),0.294,Risiko Rendah / Normal
100170,Business,Graduate,2.331,5.54,Summarizing_Reading,Intermediate,2,True,11.0,3,Strict_Ban,4,2.493,83.54,High,Moderate User (5-15 jam/minggu),0.1619999999999999,Risiko Tinggi - Well-being
100171,Business,Junior,1.737,0.78,Ideation,Advanced,4,True,15.51,5,Allowed_With_Citation,5,2.001,82.74,Low,Light User (0-5 jam/minggu),0.2639999999999998,Risiko Rendah / Normal
100172,STEM,Sophomore,3.3,2.54,Ideation,Intermediate,1,False,9.31,4,Allowed_With_Citation,7,3.386,80.69,Medium,Light User (0-5 jam/minggu),0.0860000000000003,Risiko Rendah / Normal
100173,Business,Freshman,2.624,0.11,Summarizing_Reading,Advanced,3,False,10.56,3,Allowed_With_Citation,7,2.737,71.53,Medium,Light User (0-5 jam/minggu),0.1129999999999999,Risiko Rendah / Normal
100174,STEM,Freshman,3.478,9.82,Copywriting/Drafting,Beginner,2,False,1.21,3,Allowed_With_Citation,6,3.476,41.99,Low,Moderate User (5-15 jam/minggu),-0.0020000000000002,Risiko Rendah / Normal
100175,Business,Junior,2.121,14.99,Direct_Answer_Generation,Intermediate,2,False,14.5,6,Actively_Encouraged,3,2.264,65.19,Medium,Moderate User (5-15 jam/minggu),0.1429999999999998,Risiko Rendah / Normal
100176,STEM,Sophomore,3.174,2.13,Debugging/Troubleshooting,Beginner,2,False,18.79,5,Actively_Encouraged,8,3.084,69.25,High,Light User (0-5 jam/minggu),-0.0899999999999998,Risiko Tinggi - Well-being
100177,Business,Senior,3.349,18.12,Ideation,Advanced,4,False,6.81,6,Allowed_With_Citation,5,3.457,87.34,High,Heavy User (>15 jam/minggu),0.1079999999999996,Risiko Tinggi - Well-being
100178,Humanities,Sophomore,2.576,3.46,Summarizing_Reading,Beginner,3,True,18.16,3,Allowed_With_Citation,4,2.835,73.45,Low,Light User (0-5 jam/minggu),0.2589999999999999,Risiko Rendah / Normal
100179,Medical,Graduate,3.66,2.94,Copywriting/Drafting,Beginner,1,True,12.84,3,Strict_Ban,5,3.961,59.54,Low,Light User (0-5 jam/minggu),0.3009999999999997,Risiko Rendah / Normal
100180,STEM,Junior,2.866,2.7,Debugging/Troubleshooting,Advanced,5,False,10.94,2,Actively_Encouraged,2,3.515,66.28,Low,Light User (0-5 jam/minggu),0.649,Risiko Rendah / Normal
100181,Humanities,Junior,2.129,26.24,Copywriting/Drafting,Advanced,5,True,7.7,7,Strict_Ban,9,2.284,82.23,High,Heavy User (>15 jam/minggu),0.1549999999999998,Risiko Tinggi - Dependency dan Burnout
100182,STEM,Junior,3.676,3.1,Debugging/Troubleshooting,Beginner,1,True,17.08,4,Strict_Ban,1,3.814,57.65,Low,Light User (0-5 jam/minggu),0.1379999999999999,Risiko Rendah / Normal
100183,Medical,Graduate,3.443,3.49,Ideation,Advanced,3,True,10.52,2,Actively_Encouraged,3,3.805,90.63,High,Light User (0-5 jam/minggu),0.3620000000000001,Risiko Tinggi - Well-being
100184,Medical,Freshman,3.295,0.75,Summarizing_Reading,Beginner,2,False,18.67,1,Allowed_With_Citation,5,3.413,64.58,Low,Light User (0-5 jam/minggu),0.1179999999999998,Risiko Rendah / Normal
100185,STEM,Freshman,3.022,37.66,Copywriting/Drafting,Intermediate,3,True,7.47,6,Allowed_With_Citation,7,3.26,55.99,Medium,Heavy User (>15 jam/minggu),0.238,Risiko Rendah / Normal
100186,Business,Senior,3.43,0.36,Debugging/Troubleshooting,Beginner,2,False,12.55,4,Allowed_With_Citation,1,3.995,90.27,Low,Light User (0-5 jam/minggu),0.565,Risiko Rendah / Normal
100187,Arts,Senior,2.82,3.33,Copywriting/Drafting,Intermediate,3,False,12.62,2,Allowed_With_Citation,1,3.102,61.83,Low,Light User (0-5 jam/minggu),0.282,Risiko Rendah / Normal
100188,Business,Junior,3.396,1.87,Copywriting/Drafting,Intermediate,3,False,3.97,2,Actively_Encouraged,1,3.49,55.3,Medium,Light User (0-5 jam/minggu),0.0940000000000003,Risiko Rendah / Normal
100189,Business,Sophomore,3.326,3.23,Ideation,Beginner,2,False,15.68,1,Allowed_With_Citation,4,3.592,62.61,Medium,Light User (0-5 jam/minggu),0.266,Risiko Rendah / Normal
100190,STEM,Sophomore,3.414,1.7,Copywriting/Drafting,Intermediate,4,False,10.47,3,Allowed_With_Citation,8,3.882,89.38,Low,Light User (0-5 jam/minggu),0.4679999999999999,Risiko Tinggi - Well-being
100191,STEM,Sophomore,3.05,3.49,Summarizing_Reading,Intermediate,2,False,3.56,2,Actively_Encouraged,1,2.981,92.74,Low,Light User (0-5 jam/minggu),-0.0689999999999999,Risiko Rendah / Normal
100192,Medical,Graduate,3.668,3.05,Summarizing_Reading,Intermediate,2,False,5.0,4,Actively_Encouraged,9,4.0,96.43,High,Light User (0-5 jam/minggu),0.3319999999999998,Risiko Tinggi - Well-being
100193,Medical,Sophomore,3.282,2.41,Direct_Answer_Generation,Beginner,2,False,12.17,3,Allowed_With_Citation,1,3.661,100.0,Low,Light User (0-5 jam/minggu),0.379,Risiko Rendah / Normal
100194,Business,Senior,3.295,7.69,Copywriting/Drafting,Advanced,5,False,16.64,1,Allowed_With_Citation,2,3.857,95.01,Low,Moderate User (5-15 jam/minggu),0.5620000000000003,Risiko Rendah / Normal
100195,Humanities,Senior,2.228,3.64,Ideation,Beginner,3,False,2.4,1,Allowed_With_Citation,5,2.429,72.68,Medium,Light User (0-5 jam/minggu),0.2009999999999996,Risiko Rendah / Normal
100196,Humanities,Freshman,3.781,2.11,Copywriting/Drafting,Intermediate,2,False,18.87,2,Actively_Encouraged,3,3.95,87.3,Medium,Light User (0-5 jam/minggu),0.169,Risiko Rendah / Normal
100197,Business,Freshman,3.861,6.34,Direct_Answer_Generation,Beginner,2,False,11.62,3,Allowed_With_Citation,6,3.797,55.28,Low,Moderate User (5-15 jam/minggu),-0.064,Risiko Rendah / Normal
100198,Medical,Sophomore,2.816,2.64,Direct_Answer_Generation,Intermediate,1,False,13.48,1,Allowed_With_Citation,6,2.921,76.6,Low,Light User (0-5 jam/minggu),0.1049999999999999,Risiko Rendah / Normal
100199,Medical,Senior,1.691,8.1,Summarizing_Reading,Beginner,3,False,9.79,4,Allowed_With_Citation,3,1.86,58.58,Medium,Moderate User (5-15 jam/minggu),0.169,Risiko Rendah / Normal
100200,Arts,Sophomore,2.874,14.28,Direct_Answer_Generation,Advanced,3,False,13.68,6,Strict_Ban,5,3.035,87.08,High,Moderate User (5-15 jam/minggu),0.161,Risiko Tinggi - Well-being
100201,Business,Freshman,3.337,17.53,Copywriting/Drafting,Beginner,2,True,13.95,6,Strict_Ban,10,3.714,53.77,Medium,Heavy User (>15 jam/minggu),0.3769999999999998,Risiko Tinggi - Well-being
100202,STEM,Sophomore,2.773,1.76,Summarizing_Reading,Advanced,3,True,18.52,2,Actively_Encouraged,2,3.061,68.03,Low,Light User (0-5 jam/minggu),0.2879999999999998,Risiko Rendah / Normal
100203,STEM,Freshman,3.548,0.87,Debugging/Troubleshooting,Intermediate,5,True,12.01,4,Strict_Ban,7,3.673,72.33,Medium,Light User (0-5 jam/minggu),0.125,Risiko Rendah / Normal
100204,Medical,Freshman,2.053,10.51,Direct_Answer_Generation,Beginner,3,False,11.46,4,Allowed_With_Citation,6,2.172,73.12,Low,Moderate User (5-15 jam/minggu),0.1190000000000002,Risiko Rendah / Normal
100205,Business,Sophomore,3.357,21.32,Debugging/Troubleshooting,Beginner,2,True,14.42,6,Allowed_With_Citation,6,3.824,64.84,Medium,Heavy User (>15 jam/minggu),0.4669999999999996,Risiko Rendah / Normal
100206,STEM,Freshman,3.219,8.15,Debugging/Troubleshooting,Intermediate,3,True,17.99,4,Actively_Encouraged,6,3.384,62.0,Medium,Moderate User (5-15 jam/minggu),0.165,Risiko Rendah / Normal
100207,STEM,Senior,3.819,0.81,Debugging/Troubleshooting,Beginner,2,True,12.11,4,Actively_Encouraged,5,4.0,88.92,Medium,Light User (0-5 jam/minggu),0.181,Risiko Rendah / Normal
100208,Business,Sophomore,3.166,9.73,Ideation,Beginner,1,False,11.08,4,Allowed_With_Citation,4,3.424,88.19,Low,Moderate User (5-15 jam/minggu),0.258,Risiko Rendah / Normal
100209,STEM,Senior,3.742,1.59,Direct_Answer_Generation,Beginner,2,True,20.06,4,Actively_Encouraged,6,4.0,57.99,Medium,Light User (0-5 jam/minggu),0.258,Risiko Rendah / Normal
100210,STEM,Junior,2.358,6.03,Summarizing_Reading,Advanced,4,True,10.87,2,Allowed_With_Citation,7,2.525,73.66,Medium,Moderate User (5-15 jam/minggu),0.1669999999999998,Risiko Rendah / Normal
100211,Business,Graduate,3.179,9.61,Debugging/Troubleshooting,Advanced,3,True,6.04,4,Allowed_With_Citation,7,3.448,85.19,Medium,Moderate User (5-15 jam/minggu),0.2690000000000001,Risiko Rendah / Normal
100212,Business,Freshman,3.37,16.68,Summarizing_Reading,Advanced,4,True,13.45,5,Allowed_With_Citation,6,3.544,60.04,Medium,Heavy User (>15 jam/minggu),0.1739999999999999,Risiko Rendah / Normal
100213,Business,Freshman,2.363,6.12,Ideation,Advanced,5,True,11.18,6,Allowed_With_Citation,1,2.653,92.54,Low,Moderate User (5-15 jam/minggu),0.29,Risiko Rendah / Normal
100214,STEM,Graduate,3.741,4.25,Direct_Answer_Generation,Beginner,2,True,1.29,4,Allowed_With_Citation,7,3.903,89.03,Medium,Light User (0-5 jam/minggu),0.1619999999999999,Risiko Rendah / Normal
100215,Business,Senior,3.815,5.75,Summarizing_Reading,Advanced,5,True,10.43,3,Allowed_With_Citation,6,4.0,77.85,Low,Moderate User (5-15 jam/minggu),0.185,Risiko Rendah / Normal
100216,STEM,Freshman,3.098,1.91,Debugging/Troubleshooting,Intermediate,2,True,3.43,4,Allowed_With_Citation,6,2.936,62.17,Low,Light User (0-5 jam/minggu),-0.1619999999999999,Risiko Rendah / Normal
100217,Humanities,Freshman,2.833,4.27,Copywriting/Drafting,Intermediate,3,False,1.0,5,Actively_Encouraged,1,2.957,77.19,High,Light User (0-5 jam/minggu),0.1239999999999996,Risiko Tinggi - Well-being
100218,Business,Graduate,3.528,7.89,Ideation,Beginner,2,False,23.25,2,Strict_Ban,2,4.0,98.6,High,Moderate User (5-15 jam/minggu),0.472,Risiko Tinggi - Well-being
100219,Business,Freshman,2.684,2.69,Ideation,Beginner,1,False,14.68,2,Allowed_With_Citation,3,2.888,86.1,Low,Light User (0-5 jam/minggu),0.2039999999999997,Risiko Rendah / Normal
100220,Arts,Graduate,3.212,3.85,Copywriting/Drafting,Intermediate,3,True,21.18,4,Actively_Encouraged,6,3.444,67.65,Low,Light User (0-5 jam/minggu),0.2319999999999997,Risiko Rendah / Normal
100221,Business,Graduate,3.338,23.56,Ideation,Advanced,3,True,1.73,7,Actively_Encouraged,9,3.623,79.2,High,Heavy User (>15 jam/minggu),0.2850000000000001,Risiko Tinggi - Dependency dan Burnout
100222,Business,Sophomore,3.392,0.18,Debugging/Troubleshooting,Beginner,3,False,19.52,1,Strict_Ban,1,3.568,75.24,Low,Light User (0-5 jam/minggu),0.1760000000000001,Risiko Rendah / Normal
100223,STEM,Senior,3.062,21.42,Summarizing_Reading,Advanced,4,False,10.64,3,Strict_Ban,4,3.035,63.98,High,Heavy User (>15 jam/minggu),-0.0269999999999996,Risiko Tinggi - Well-being
100224,Humanities,Junior,3.041,11.81,Summarizing_Reading,Beginner,3,False,16.54,2,Allowed_With_Citation,3,3.149,70.08,High,Moderate User (5-15 jam/minggu),0.1080000000000001,Risiko Tinggi - Well-being
100225,STEM,Senior,3.565,4.6,Ideation,Beginner,3,False,20.32,3,Allowed_With_Citation,5,3.834,76.92,Medium,Light User (0-5 jam/minggu),0.2690000000000001,Risiko Rendah / Normal
100226,STEM,Sophomore,3.337,3.82,Copywriting/Drafting,Beginner,3,True,10.28,1,Actively_Encouraged,1,3.378,90.81,Medium,Light User (0-5 jam/minggu),0.0409999999999999,Risiko Rendah / Normal
100227,Medical,Freshman,1.928,9.33,Summarizing_Reading,Advanced,4,False,1.0,2,Actively_Encouraged,6,1.866,49.12,Low,Moderate User (5-15 jam/minggu),-0.0619999999999998,Risiko Rendah / Normal
100228,Humanities,Senior,3.225,15.05,Summarizing_Reading,Beginner,3,False,4.01,5,Actively_Encouraged,7,3.354,59.27,Medium,Heavy User (>15 jam/minggu),0.129,Risiko Rendah / Normal
100229,Medical,Freshman,3.167,0.39,Summarizing_Reading,Beginner,3,False,21.6,1,Allowed_With_Citation,3,3.643,80.69,Low,Light User (0-5 jam/minggu),0.476,Risiko Rendah / Normal
100230,Business,Graduate,2.767,6.3,Ideation,Intermediate,1,False,8.96,1,Actively_Encouraged,1,3.032,65.87,Medium,Moderate User (5-15 jam/minggu),0.2650000000000001,Risiko Rendah / Normal
100231,Arts,Sophomore,3.29,2.28,Ideation,Beginner,1,True,5.92,1,Allowed_With_Citation,2,3.646,81.36,Low,Light User (0-5 jam/minggu),0.3559999999999998,Risiko Rendah / Normal
100232,Business,Freshman,3.653,1.27,Ideation,Intermediate,5,False,10.97,4,Allowed_With_Citation,3,3.572,72.15,High,Light User (0-5 jam/minggu),-0.0809999999999999,Risiko Tinggi - Well-being
100233,Business,Sophomore,3.767,5.41,Ideation,Beginner,1,False,6.16,3,Allowed_With_Citation,7,3.61,61.21,Low,Moderate User (5-15 jam/minggu),-0.157,Risiko Rendah / Normal
100234,Humanities,Graduate,3.609,0.76,Debugging/Troubleshooting,Advanced,5,False,14.74,2,Strict_Ban,1,4.0,89.33,Low,Light User (0-5 jam/minggu),0.391,Risiko Rendah / Normal
100235,STEM,Sophomore,3.319,8.17,Direct_Answer_Generation,Advanced,3,False,16.89,3,Allowed_With_Citation,5,3.641,88.9,High,Moderate User (5-15 jam/minggu),0.322,Risiko Tinggi - Well-being
100236,Business,Graduate,3.133,0.26,Ideation,Beginner,3,True,17.54,1,Allowed_With_Citation,5,3.209,81.38,Medium,Light User (0-5 jam/minggu),0.076,Risiko Rendah / Normal
100237,STEM,Freshman,3.291,8.76,Copywriting/Drafting,Intermediate,3,True,16.54,2,Strict_Ban,3,3.644,100.0,Medium,Moderate User (5-15 jam/minggu),0.3530000000000002,Risiko Rendah / Normal
100238,STEM,Junior,3.857,3.97,Direct_Answer_Generation,Advanced,4,False,23.89,1,Allowed_With_Citation,4,4.0,100.0,Medium,Light User (0-5 jam/minggu),0.1429999999999998,Risiko Rendah / Normal
100239,Business,Graduate,3.351,15.28,Ideation,Beginner,2,False,15.69,6,Actively_Encouraged,7,3.623,78.96,Medium,Heavy User (>15 jam/minggu),0.2720000000000002,Risiko Rendah / Normal
